launchTime, launchX, launchY, landTime, landX, landY, FlightTime, Distance
2927.561771, 628726.359752, 5109355.066826, 2928.434151, 628814.129097, 5109392.322702, 0.872380, 95.349138
2927.561771, 628693.390141, 5109633.097051, 2928.036893, 628735.422783, 5109650.938850, 0.475122, 45.662597
2927.561771, 628378.804990, 5109840.808189, 2928.043430, 628423.474005, 5109859.769061, 0.481660, 48.526648
2927.561771, 628378.804990, 5109840.808189, 2927.872208, 628407.551360, 5109853.010299, 0.310437, 31.228918
2927.561771, 627432.154902, 5109395.306456, 2928.497351, 627513.166774, 5109429.693955, 0.935581, 88.008089
2927.561771, 627430.538646, 5109367.507033, 2928.481551, 627511.545657, 5109401.892470, 0.919780, 88.002807
2938.366523, 628573.529838, 5109741.427653, 2939.270503, 628653.632594, 5109775.429255, 0.903980, 87.020460
2938.366523, 628308.991008, 5109809.400333, 2938.770507, 628344.319377, 5109824.396336, 0.403984, 38.379340
2940.000000, 627071.144697, 5108171.399110, 2940.809736, 627164.261597, 5108171.399110, 0.809736, 93.116900
2999.593352, 626235.770078, 5108239.128979, 2999.865642, 626267.643319, 5108239.128979, 0.272291, 31.873241
2940.000000, 625920.010214, 5109743.255149, 2941.219323, 626020.031940, 5109743.255149, 1.219323, 100.021726
2966.727033, 626569.285077, 5109206.789235, 2967.008860, 626600.789907, 5109206.789235, 0.281827, 31.504830
2966.727033, 626371.456798, 5109621.720849, 2967.176005, 626424.566871, 5109621.720849, 0.448972, 53.110073
2966.727033, 625953.741032, 5109721.634229, 2968.197649, 626055.542047, 5109721.634229, 1.470616, 101.801014
2992.061172, 626452.526396, 5109055.684593, 2992.338231, 626489.241723, 5109055.684593, 0.277059, 36.715327
2992.061172, 626479.912268, 5109115.359543, 2992.503607, 626537.062573, 5109115.359543, 0.442435, 57.150305
2992.061172, 626379.347456, 5109630.538395, 2992.333463, 626410.475382, 5109630.538395, 0.272291, 31.127926
2940.000000, 628512.652807, 5109161.679804, 2940.429360, 628565.100948, 5109161.679804, 0.429360, 52.448141
2940.000000, 627559.773498, 5109691.085791, 2940.281827, 627591.295715, 5109691.085791, 0.281827, 31.522217
2940.000000, 627431.729960, 5109453.850866, 2940.272291, 627462.686881, 5109453.850866, 0.272291, 30.956922
